ID,3大都市圏か否か,世帯人員,就業人員,住居の所有関係,就業・非就業の別,年齢階級（5歳階級）,年齢階級（65歳未満か否か）,集計用乗率,年間収入（円）,消費支出額（合計）,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出
A3745,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,389,736","347,521","93,386","22,167","27,943","11,487","15,487","20,018","20,876","2,136","13,512","120,504"
A3746,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,702,077","411,943","45,988",380,"13,312","75,055","4,084","37,341","82,974","51,081","5,640","96,085"
A3747,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,432,270","327,523","60,351","3,743","16,569","8,380","4,271","12,343","130,830",171,"37,332","53,528"
A3748,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,401,777","378,617","78,639",135,"25,684","7,783","3,551","17,497","28,163",606,"9,800","206,755"
A3749,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,130,697","347,258","59,870","8,940","14,413","3,501","5,861","35,774","21,467",46,"114,797","82,584"
A3750,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,432,654","318,123","105,762","1,243","23,514","1,188","4,726","2,668","81,208","6,492","24,385","66,932"
A3751,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,829,317","313,465","101,451","65,828","32,845","9,165","4,675","42,268","6,049","1,218","28,339","21,624"
A3752,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,407,254","303,370","107,245","81,347","31,049","7,157","4,979","17,287","9,466","4,771","27,551","12,512"
A3753,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,314,296","334,341","103,803",866,"19,270","48,478","2,429","4,567","127,125",840,"16,690","10,269"
A3754,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,576,826","248,697","64,681","1,306","26,719","10,625","15,295","10,330","75,897",188,"9,292","34,360"
A3755,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,554,597","326,949","114,821",372,"24,769","4,075","6,034","59,610","75,250",155,"17,502","24,356"
A3756,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,715,877","259,049","79,808","6,660","29,335","14,239","2,248","17,866","11,883","7,990","32,073","56,942"
A3757,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,269,055","284,232","146,838","1,387","22,281","3,714","38,710","12,077","15,141","18,997","8,235","16,849"
A3758,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,909,584","318,496","85,601","28,864","34,352","3,588","6,607","6,083","85,566",316,"26,765","40,750"
A3759,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,581,829","311,783","88,966","18,344","23,789","4,416","1,587",710,"118,804",862,"45,027","9,273"
A3760,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,051,235","306,777","108,373","8,321","41,580","14,819","7,240","65,504","1,720",972,"2,416","55,826"
A3761,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,822,201","381,112","127,337","13,422","29,881","8,662","29,947","16,850","81,023",515,"26,014","47,456"
A3762,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,579,877","222,194","51,622",547,"15,213","15,837","9,617","3,189","81,974",133,"26,066","17,991"
A3763,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,689,304","465,894","125,319","3,505","35,699","2,864","47,899","5,278","35,244",984,"34,078","175,019"
A3764,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,579,032","224,785","73,928","4,313","21,089","2,893","11,326","7,717","29,456","1,688","15,562","56,809"
A3765,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,268,815","709,321","64,101","74,341","20,611","4,186","3,298","25,377","139,640",441,"11,697","365,624"
A3766,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,828,867","242,689","105,627",748,"26,855","7,091","43,944","14,045","14,377",245,"15,417","14,335"
A3767,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,434,235","327,133","77,944","6,686","37,207","4,491","12,124","8,831","101,426","2,842","25,696","49,881"
A3768,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,815,955","384,097","123,314",52,"28,228","8,750","24,844","28,451","19,412","1,890","39,117","110,034"
A3769,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,069,756","423,457","84,094","7,785","25,332","3,909","33,042","9,552","42,208",218,"127,990","89,323"
A3770,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,083,129","135,932","68,956","6,262","19,115","8,010","6,230","5,957","8,105",71,"6,453","6,769"
A3771,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,544,667","274,766","78,351","5,238","12,537","63,566","2,173","17,834","16,307","1,960","23,442","53,352"
A3772,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,961,534","378,261","62,338",174,"35,529",900,"2,066","3,813","30,621","2,681","90,825","149,310"
A3773,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,392,793","157,407","46,293",125,"16,503","1,278","2,810","5,354","13,486",261,"7,575","63,719"
A3774,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,665,706","259,816","84,534",533,"30,372","4,541","4,109","5,065","29,118","2,266","16,813","82,460"
A3775,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,952,241","853,983","99,486","8,472","34,119","2,591","3,713","3,522","610,790","3,190","23,611","64,483"
A3776,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,506,645","480,910","100,841","20,667","28,845","11,705","10,708","9,552","187,912",369,"34,559","75,747"
A3777,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,067,841","195,735","65,130","1,882","22,622","3,519","5,451","19,817","7,003",59,"27,699","42,548"
A3778,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,550,171","254,445","82,737",54,"20,329","41,050","9,555","4,461","4,910",114,"9,555","81,677"
A3779,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,179,315","210,657","91,153","2,288","29,683","15,809","4,781","4,618","7,748","7,771","30,100","16,701"
A3780,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,598,957","212,008","112,092",484,"25,213","9,380","7,089","15,823","6,483",403,"6,285","28,752"
A3781,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,259,871","266,627","51,850","2,140","16,927","5,227","1,108","10,509","32,829","2,864","22,652","120,517"
A3782,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,448,799","345,531","52,476","18,786","15,379","8,805","4,747","7,983","60,277",288,"76,434","100,351"
A3783,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,465,748","342,917","87,842",68,"34,600","3,211","2,142","3,913","36,878",479,"52,005","121,774"
A3784,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,263,362","293,807","80,373","21,824","35,139","39,447","6,745","3,322","72,386","10,608","8,700","15,257"
A3785,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,943,427","195,084","49,609","35,209","14,018","14,376","1,086","3,419","10,207","6,203","25,519","35,434"
A3786,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,094,467","335,095","107,145","94,860","21,224",976,"15,454","16,568","28,190","2,260","11,305","37,111"
A3787,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,648,674","275,820","78,706","2,366","20,512","8,594","90,290","16,516","10,073",74,"19,006","29,678"
A3788,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,415,616","149,995","79,863","9,217","17,091","6,648","10,471","4,731","5,365","1,994","5,665","8,946"
A3789,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,269,200","267,737","93,740","2,068","36,631","11,527","33,060","1,547","28,627",50,"17,169","43,314"
A3790,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,671,325","233,417","84,843","8,334","33,175","2,190","3,017","4,008","32,919",124,"11,492","53,310"
A3791,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,809,522","207,943","74,601","3,511","28,691","5,698","10,785",901,"7,016",141,"63,138","13,456"
A3792,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,419,211","272,257","108,733","9,886","11,731","11,299","3,464","18,387","9,747",118,"12,817","86,070"
A3793,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,613,134","360,767","76,277","3,314","23,961","3,212","4,890","1,277","18,718","33,271","31,150","164,693"
A3794,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"6,967,385","257,491","133,277",235,"28,513","11,124","21,742","10,538","3,039","9,815","12,647","26,558"
A3795,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,440,275","306,962","98,773","87,716","16,836","5,146","9,052",585,"17,653",543,"9,890","60,765"
A3796,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,535,046","232,968","42,127","3,404","9,850","4,311","4,095","4,725","30,515",509,"63,295","70,132"
A3797,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,478,614","312,306","110,543","27,441","32,005","4,956","2,225","35,800","17,269","5,749","41,384","34,930"
A3798,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,631,868","237,478","79,871","9,666","27,830","2,872","24,876","16,648","16,346","2,448","19,174","37,741"
A3799,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,496,535","317,221","75,013",605,"21,785","45,994","8,182","10,326","14,237",362,"112,561","28,152"
A3800,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,278,881","198,538","39,236","14,650","11,457","6,491","9,405","21,921","9,996",221,"55,313","29,843"
A3801,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,128,734","289,504","119,252",311,"25,039","40,119","2,716","4,799","1,205",333,"47,064","48,661"
A3802,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,882,541","267,255","55,745",99,"16,578","3,444","4,013","46,466","12,361",69,"11,637","116,838"
A3803,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,840,340","222,817","84,840",998,"29,247","8,217","15,258","2,536","27,635",23,"21,272","32,788"
A3804,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,229,455","486,247","92,707","1,977","17,356","9,404","2,204","29,427","9,102",458,"10,978","312,630"
A3805,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,046,073","282,561","119,355","9,785","33,194","1,368","1,938","38,141","3,154",310,"30,198","45,113"
A3806,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,166,883","503,100","130,986",103,"28,124","3,030","19,117","12,157","10,726",355,"11,650","286,848"
A3807,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,000,001","200,903","91,657","1,369","11,217","4,961","3,080","15,338","36,241","25,353","4,480","7,204"
A3808,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,622,042","254,593","60,977",313,"16,621","15,005","5,321","11,348","115,679",153,"9,549","19,623"
A3809,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,125,269","193,840","83,383","1,690","22,022","3,013","1,563","16,407","18,455",302,"15,545","31,456"
A3810,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,470,507","184,679","76,157","19,025","29,241","1,296","5,585","6,054","12,469",428,"7,375","27,046"
A3811,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,308,697","395,372","126,553","2,206","28,714","6,674","8,053","1,930","8,565","1,212","41,822","169,640"
A3812,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,306,364","177,870","65,253",861,"26,069","6,551","5,442","34,720","3,834",10,"16,022","19,104"
A3813,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,949,739","291,672","80,682",191,"20,659","15,040","16,745","13,185","63,876",455,"19,733","61,101"
A3814,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,846,851","175,211","42,125",780,"9,171","1,442","9,927","17,146","10,148","10,667","11,617","62,183"
A3815,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,258,812","213,087","90,416","1,761","30,995","2,093",975,"22,716","20,455",567,"28,648","14,456"
A3816,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,478,452","254,902","108,334","1,832","36,038","11,258","5,245","10,167","36,595",157,"34,403","10,869"
A3817,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,869,807","292,530","117,585",414,"15,840","1,743","32,048","8,352","53,240","4,083","17,966","41,255"
A3818,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,513,639","285,562","80,047","12,750","24,779","8,045","14,600","14,363","4,313",667,"48,214","77,781"
A3819,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,515,417","311,605","79,657","2,709","23,654","6,261","1,052","40,967","85,547","1,548","15,153","55,053"
A3820,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,617,436","264,861","55,944","3,155","13,075","6,684","1,449","4,176","7,497",28,"11,566","161,283"
A3821,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,322,617","208,203","48,940","3,258","13,523","5,900","8,588","2,253","30,841",273,"23,954","70,668"
A3822,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,338,572","295,356","89,372","7,224","23,034","6,457","26,131","17,729","91,407",740,"14,227","19,031"
A3823,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,877,230","212,933","81,455",138,"16,718","1,419","9,800","5,388","19,494","25,047","9,374","44,094"
A3824,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,715,012","437,012","65,472","1,344","6,332","8,005","10,020","1,573","18,453","45,583","80,344","199,880"
A3825,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,760,600","159,350","39,465","3,733","15,776","8,347","16,284","1,735","44,207",195,"18,593","11,009"
A3826,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,169,931","635,753","88,163","8,447","30,555","5,423","24,841","7,147","114,566",34,"31,957","324,616"
A3827,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,120,183","186,737","99,854","2,614","26,158","6,349","7,378","3,011","14,228","1,388","8,930","16,822"
A3828,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"7,755,001","305,399","114,231","2,504","44,730","11,382","14,704","4,714","39,733","7,131","61,583","4,681"
A3829,0_3大都市圏以外,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,560.2070447,"8,270,341","150,133","66,027","1,018","13,646","6,309","6,274","7,315","11,184","3,458","6,225","28,674"
