ID,従事産業,職業,企業規模,年齢階級(10歳階級）,集計用乗率,年間収入,消費支出額,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出
E1525,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8823000,480330,64632,2846,30292,29738,9378,779,95823,5796,92474,148572
E1526,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9347000,327040,92604,5092,16057,3849,35179,10263,12367,6151,91781,53697
E1527,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8588000,336370,116355,6515,17914,7760,15119,18054,14556,4062,24427,111608
E1528,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9270000,407563,143596,24902,30824,2489,4305,4114,72037,6686,98790,19820
E1529,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8764000,309549,55840,16016,19396,2401,13779,4663,22359,3428,64871,106796
E1530,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8768000,311521,54020,6245,30242,8843,4932,1361,24068,3220,24779,153811
E1531,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9179000,357795,62683,14618,10571,19847,27659,46063,23715,4331,91787,56521
E1532,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8415000,471686,85550,4723,54447,15340,3527,1489,3157,18310,70158,214985
E1533,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9322000,324112,84007,3937,13019,5407,8685,7667,53080,26540,40604,81166
E1534,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8640000,353613,61520,2346,42235,899,75831,8144,63607,3846,34261,60924
E1535,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8408000,263503,145201,2934,27716,2655,10782,794,8385,3031,36365,25640
E1536,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8781000,278568,74464,1422,42265,4912,2636,19683,27492,23879,41967,39848
E1537,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8133000,299111,66653,474,18387,7797,12449,5816,27765,41119,56978,61673
E1538,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9089000,275754,68323,2425,10462,13284,5216,4658,58295,24764,76816,11511
E1539,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8616000,294587,45291,546,24049,19889,8738,23006,17396,14044,75716,65912
E1540,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9413000,415944,114822,2664,25335,4018,29839,49852,66661,21665,49758,51330
E1541,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8780000,275217,45523,76246,9789,6255,1934,35724,7117,4551,81300,6778
E1542,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8728000,609232,105197,3269,36029,92997,22549,1489,44271,67387,89071,146973
E1543,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9040000,469989,107927,14374,23455,11067,11551,5682,174364,36642,64401,20526
E1544,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8703000,609867,46129,3231,16496,5638,10922,24771,29431,85980,53804,333465
E1545,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8943000,386565,56888,6479,27255,3615,4639,8252,27356,190907,45924,15250
E1546,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8840000,418372,75623,19942,18373,25006,55013,3784,32024,51411,59387,77809
E1547,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8689000,295127,53646,15688,17666,13328,26283,5713,48618,21856,84370,7959
E1548,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8345000,406203,82487,60231,16896,13843,10242,21845,61764,58206,67196,13493
E1549,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9201000,394736,82694,47667,17481,8151,9595,2641,55225,2441,83948,84893
E1550,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8605000,380757,170280,5305,20427,20300,3742,24937,19356,20790,60891,34729
E1551,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9244000,219746,46671,274,18213,14359,9647,10667,19549,29098,50117,21151
E1552,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8560000,433016,119758,731,32747,11953,12815,3691,158247,1656,38194,53224
E1553,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8495000,425907,45340,212618,14868,2397,8092,3902,46980,10850,71731,9129
E1554,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8964000,517153,52223,2495,35531,2083,96883,2886,32159,59595,66754,166544
E1555,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8828000,368075,75940,1156,22158,10359,15649,11909,93229,3732,64445,69498
E1556,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8609000,355189,71717,27416,21585,45424,24036,4980,38802,42990,58533,19706
E1557,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9383000,484313,37456,1884,32821,7351,6071,1362,15716,105479,75655,200518
E1558,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8711000,254746,68127,8521,28566,14982,4102,2125,26068,8303,29685,64267
E1559,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8679000,530284,91309,32758,39411,12785,12994,2865,28466,65950,52722,191024
E1560,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8999000,236705,75323,6707,10303,4884,8769,6519,12888,27735,63851,19726
E1561,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8858000,232579,59181,2560,14709,1518,16441,1818,21296,10299,76340,28417
E1562,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8997000,345961,85482,15731,18507,2206,13702,8276,16141,11555,107125,67236
E1563,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8813000,208565,45635,2417,13039,3164,16483,3653,18268,6151,63315,36440
E1564,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9310000,437422,56914,3871,15146,2522,3218,21233,5645,14908,60540,253425
E1565,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8452000,325900,41638,40514,10220,2483,14016,8226,41995,12007,41909,112892
E1566,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8851000,245184,60152,1811,22792,2963,4637,17219,13785,28127,56893,36805
E1567,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9016000,323150,74569,701,18350,20289,23816,26712,5241,14313,80726,58433
E1568,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8650000,724713,56718,1016,13613,12012,10892,8689,415826,16196,69124,120627
E1569,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8812000,502612,75453,572,29903,11852,39615,2994,116348,30211,45768,149896
E1570,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8781000,326984,67078,6221,39811,16389,12117,1949,37619,32509,70351,42940
E1571,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8869000,296204,60606,3232,32964,22438,13761,16710,19935,5605,61812,59141
E1572,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9151000,352051,130118,8179,17109,19452,34192,7297,7963,26363,72615,28763
E1573,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8877000,514967,83345,11823,39121,2809,24934,250975,4750,19011,61052,17147
E1574,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8733000,858129,71924,46276,19465,61633,5661,13998,558493,11631,62408,6640
E1575,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8890000,330757,93607,2845,12074,5982,52235,5427,27150,77484,30095,23858
E1576,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9247000,386005,127840,5110,31769,10596,34936,3581,26021,20598,86186,39368
E1577,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8990000,357474,50705,7594,31665,3388,7782,11164,65272,30981,92158,56765
E1578,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8750000,468075,199326,31282,17593,4638,32700,11640,63604,14765,65801,26726
E1579,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8728000,267478,90046,1057,18494,10405,15714,1146,53181,7694,46290,23451
E1580,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8850000,325325,80190,12164,32880,4845,9118,5948,3580,9913,63547,103140
E1581,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8825000,312426,52366,579,17012,6563,17325,33143,30659,49488,58102,47189
E1582,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8652000,233250,53191,7053,31756,4546,4875,13163,4254,3980,79109,31323
E1583,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9399000,326229,96751,2003,18863,13388,26039,20901,10810,5377,80815,51282
E1584,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8806000,214479,35445,277,10329,3481,12410,8679,24823,20736,64827,33472
E1585,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8859000,346947,55532,2700,15918,17490,20955,17090,30140,21070,88842,77210
E1586,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9418000,335897,74319,39089,18767,1407,30172,18902,26793,43571,68979,13898
E1587,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8777000,364406,40472,3297,12465,345,11031,2293,12488,20895,80871,180249
E1588,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8967000,327824,84253,7256,23099,6189,8207,11372,59384,29932,73917,24215
E1589,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8802000,271808,64492,7129,28993,10663,16666,2060,28540,15398,66667,31200
E1590,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9237000,224355,62605,8637,17460,1736,8186,2266,16771,16020,37951,52723
E1591,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8686000,563971,107746,124692,19592,11950,9125,5821,49462,42278,55350,137955
E1592,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8421000,283188,53933,2122,23000,19247,6300,13324,28443,10201,70383,56235
E1593,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8888000,337279,107661,2084,22262,7321,6363,11560,68644,36242,54090,21052
E1594,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8840000,255499,41902,3583,20378,33285,3132,1995,30311,10346,91301,19266
E1595,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9329000,357388,116321,26177,14177,4902,10146,26146,38075,42439,61688,17317
E1596,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8451000,354650,72642,9060,12671,5204,22697,8348,14946,21980,51384,135718
E1597,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8633000,340930,107048,1236,32668,12200,19178,17142,11346,4446,89080,46586
E1598,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8850000,511571,72314,16154,20678,5606,17273,7257,112136,2249,53360,204544
E1599,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8689000,260722,43645,30929,13375,4157,7597,14417,20875,7033,89200,29494
E1600,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8949000,259107,37846,4325,8265,4992,13772,9556,16475,28007,57094,78775
E1601,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8642000,318229,69835,3565,18269,5535,9856,2649,35294,82199,56089,34938
E1602,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8568000,334645,53462,4874,26136,2069,2686,2833,134127,16710,66987,24761
E1603,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9183000,352239,65136,21526,21505,28238,21433,2469,4632,24450,73377,89473
E1604,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9259000,376327,56148,4127,6360,2919,14808,2302,34327,116120,112870,26346
E1605,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8991000,417213,63243,1509,36587,20813,15910,99717,60689,10975,89356,18414
E1606,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8947000,348684,85720,2930,40813,4720,11451,14280,78482,23284,62874,24130
E1607,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8868000,509055,103068,4999,16458,4893,51942,9907,69045,130257,91848,26638
E1608,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8936000,292833,67999,78447,19714,16748,9868,1341,9505,18092,41049,30070
E1609,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8688000,566319,63601,14717,22818,10193,30544,4327,176451,122522,35986,85160
E1610,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8840000,424269,84179,13158,38337,14353,11794,75577,52421,69906,48310,16234
E1611,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8675000,321348,49845,15972,14959,6030,19021,8740,54809,40024,91996,19952
E1612,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8914000,267497,77421,4269,32707,23596,9432,15802,14481,10924,60861,18004
E1613,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8571000,403509,52757,11796,13219,2750,22280,2096,105436,74914,49179,69082
E1614,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9684000,350773,95123,3697,12230,824,8797,33640,6738,41691,108009,40024
E1615,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8715000,332742,62092,929,15673,9305,47984,19283,57811,9512,87053,23100
E1616,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8887000,377154,91240,9691,24517,2892,1435,7405,14402,83325,82076,60171
E1617,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9059000,314095,89358,442,22110,9364,4783,2248,97465,20575,44338,23412
E1618,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8657000,345458,78628,1909,21641,13860,6255,6587,49184,91746,53896,21752
E1619,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8752000,281053,79977,15840,12994,5214,18559,3023,23773,7467,49289,64917
E1620,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8403000,288664,62108,9642,29667,2693,13760,7711,93000,22837,32925,14321
E1621,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8902000,320630,52391,1305,18954,28096,7035,11215,19123,11204,83092,88215
E1622,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8826000,623617,110839,54948,30200,6361,22040,33844,25075,193766,52195,94349
E1623,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9119000,312609,70313,10928,25316,7845,6290,6753,30058,30202,27820,97084
E1624,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9364000,322757,61204,901,15848,9417,3260,7635,35532,38571,124612,25777
E1625,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8978000,268521,79537,2698,26955,2631,14225,18304,24707,6399,65527,27538
E1626,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8926000,484516,85502,2897,16579,18278,20546,23357,32514,8306,77701,198836
E1627,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8797000,461326,71604,14561,20288,6029,1766,2368,2562,225787,85958,30403
E1628,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8658000,229003,54243,27510,11284,6338,15758,5958,16987,21628,43554,25743
E1629,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8767000,364785,79325,2387,11889,1894,9654,16791,108844,12594,81814,39593
E1630,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8834000,231653,48475,1170,18049,5340,8767,13026,30317,12269,64328,29912
E1631,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8799000,275944,55449,26089,10618,7403,4354,1495,9788,35311,77424,48013
E1632,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8160000,670047,115717,6930,16632,10130,15082,24929,17721,52962,34973,374971
E1633,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8726000,435613,100728,877,19160,12242,4636,18901,86786,23702,50871,117710
E1634,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8856000,427362,173583,1001,20079,8572,8944,7720,28033,12443,70634,96353
E1635,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8989000,347841,79927,1520,14031,4672,6753,61154,100092,5604,38170,35918
E1636,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8904000,323879,55387,2110,27699,2887,14694,4749,14268,10977,66203,124905
E1637,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,9488000,234615,43742,1192,10056,1796,21222,7411,12363,32335,85157,19341
E1638,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8793000,407439,87111,8283,16048,4145,20022,2646,66161,16753,91138,95132
E1639,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8498000,303861,96620,12489,27639,1276,21253,10982,63640,4069,36352,29541
E1640,3_第3次産業,2_職員,3_500人以上、官公庁,3_40〜49歳,680.8434364,8345000,336548,106064,8156,20856,716,13628,13266,74065,35896,37750,26151
