ID,世帯人員,就業人員,居住地域,住居の所有関係,就業・非就業の別,企業規模,未既婚,子ども有無,年齢階級（5歳階級）,年齢階級（65歳未満か否か）,集計用乗率,年間収入,消費支出額（合計）,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出,１ヶ月平均CM視聴率,CM視聴率の高低
C4706,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,5_45〜49歳,1_65歳未満,1069.857143,5206132,211761,36908,78166,6055,1457,2506,10368,20653,6269,4240,45135,18.4,高視聴率層
C4707,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,5_45〜49歳,1_65歳未満,1069.857143,5719521,226967,61497,45855,11500,20425,4675,3527,18077,1794,11530,48083,8.3,中・低視聴率層
C4708,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,5_45〜49歳,1_65歳未満,1069.857143,5097054,291843,52765,30552,13526,523,2077,12216,124168,2136,14741,39135,13.1,中・低視聴率層
C4709,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども無,5_45〜49歳,1_65歳未満,1069.857143,4500253,194615,32645,29144,8930,1459,2870,5770,43549,4510,6667,59066,12,中・低視聴率層
C4710,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,未婚,子ども無,5_45〜49歳,1_65歳未満,1069.857143,4630719,240543,51356,85908,8339,28284,2648,6234,34383,138,9157,14092,8,中・低視聴率層
C4711,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,5_45〜49歳,1_65歳未満,1069.857143,4908714,220468,61195,62106,15137,1461,8073,8250,15910,354,16149,31827,5.3,中・低視聴率層
C4712,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども無,5_45〜49歳,1_65歳未満,1069.857143,5498033,251529,53202,79960,13963,1629,805,14289,40472,1244,10636,35325,5.9,中・低視聴率層
C4713,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,6_50〜54歳,1_65歳未満,1243.548387,6565860,149145,39416,40127,7012,5276,4830,9982,12093,59,10443,19902,5.7,中・低視聴率層
C4714,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,6_50〜54歳,1_65歳未満,1243.548387,5609349,227714,46124,48438,12397,23122,5138,6450,9923,19,8186,67912,3.3,中・低視聴率層
C4715,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども無,6_50〜54歳,1_65歳未満,1243.548387,6145679,298260,44558,24675,9523,1328,60785,5900,11206,49,11755,128476,12.8,中・低視聴率層
C4716,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,未婚,子ども無,6_50〜54歳,1_65歳未満,1243.548387,6035710,216527,43760,23456,10895,3384,425,1751,15255,4,25759,91833,4.9,中・低視聴率層
C4717,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,6_50〜54歳,1_65歳未満,1243.548387,5811020,224320,44916,27240,12537,1765,6607,1833,37571,0,9154,82692,11.9,中・低視聴率層
C4718,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,既婚,子ども無,6_50〜54歳,1_65歳未満,1243.548387,6248818,145504,43103,19210,14485,2422,1257,9633,21963,290,6102,27034,6.2,中・低視聴率層
C4719,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,6_50〜54歳,1_65歳未満,1243.548387,5527741,157536,44457,20673,8719,2829,4950,2191,48769,215,17858,6870,8.6,中・低視聴率層
C4720,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,6_50〜54歳,1_65歳未満,1243.548387,5835088,195524,56665,42197,13307,5457,5700,1989,14984,3,31293,23925,7.5,中・低視聴率層
C4721,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,6_50〜54歳,1_65歳未満,1243.548387,5890960,208020,55898,36612,15933,1083,2376,14466,20249,4494,14845,42058,15.1,高視聴率層
C4722,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,未婚,子ども無,6_50〜54歳,1_65歳未満,1243.548387,5775206,187618,45224,24937,15983,8957,19158,10643,9348,2,16199,37162,6.1,中・低視聴率層
C4723,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,984.787234,4873740,189680,37972,68095,17754,9523,11366,3502,1356,20,5669,34419,12.2,中・低視聴率層
C4724,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,984.787234,5553201,165673,52242,33782,14951,1140,3888,2269,17189,64,16309,23834,13.5,中・低視聴率層
C4725,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,984.787234,4507453,198338,37175,23631,13254,6119,2364,12579,92163,3793,2667,4589,6.4,中・低視聴率層
C4726,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,984.787234,5147801,387651,78263,29883,20161,1491,26345,2711,212460,335,9738,6260,7.7,中・低視聴率層
C4727,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,984.787234,5204596,137046,31525,16926,6945,4989,1335,10084,8127,33,6714,50364,9.9,中・低視聴率層
C4728,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,984.787234,5230604,185431,49546,44109,10085,1494,11149,2843,463,2533,2469,60736,0.8,中・低視聴率層
C4729,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,7_55〜59歳,1_65歳未満,984.787234,5498572,191273,26470,58196,13639,20029,5358,3684,1370,26134,2967,33421,6.7,中・低視聴率層
C4730,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,既婚,子ども無,7_55〜59歳,1_65歳未満,984.787234,5509397,123934,25200,34874,10691,5070,3475,4970,17923,197,10155,11374,6.9,中・低視聴率層
C4731,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,984.787234,5749967,264296,62541,95125,15485,2808,1142,3206,5213,13844,18794,46133,2,中・低視聴率層
C4732,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,984.787234,4939454,304124,57056,59533,13899,783,3461,3069,136153,3862,15824,10480,17.5,高視聴率層
C4733,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,984.787234,4765835,202687,54326,25423,11268,1272,2254,9192,57103,2653,7925,31267,15.3,高視聴率層
C4734,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,未婚,子ども無,7_55〜59歳,1_65歳未満,984.787234,5571369,230048,24074,29988,12444,2707,9644,2657,25203,504,81431,41391,7,中・低視聴率層
C4735,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,984.787234,5217635,148800,48194,19541,8294,5478,3532,24036,3487,81,15161,20991,16.7,高視聴率層
C4736,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,984.787234,5026003,373159,52248,93585,9446,982,3439,3976,86970,1178,3608,117722,14.9,高視聴率層
C4737,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,7_55〜59歳,1_65歳未満,984.787234,5213611,185459,40846,79342,10867,14297,2429,10838,6368,250,4555,15663,13.6,中・低視聴率層
C4738,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,7_55〜59歳,1_65歳未満,984.787234,4970171,152772,51357,23652,15182,2550,27691,1088,20625,693,806,9123,6.1,中・低視聴率層
C4739,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども無,7_55〜59歳,1_65歳未満,984.787234,4775518,339818,41376,39743,9747,2614,2723,2641,2777,1268,20497,216427,15.7,高視聴率層
C4740,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,未婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3754460,261468,46423,45621,10539,2352,6192,14683,32434,1698,11202,90319,5.2,中・低視聴率層
C4741,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,8_60〜64歳,1_65歳未満,1091.52,3638362,190332,52505,25963,10610,1410,2534,4870,19480,2409,18177,52369,12.6,中・低視聴率層
C4742,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,既婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3806309,174286,37856,19314,14313,10698,16277,17985,18069,303,17447,22017,15.9,高視聴率層
C4743,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3893389,223789,55659,54361,12549,11753,5711,1488,14317,739,11510,55697,6.2,中・低視聴率層
C4744,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,8_60〜64歳,1_65歳未満,1091.52,4046725,208702,52398,35412,14019,2437,3598,53345,6444,275,27529,13242,10.3,中・低視聴率層
C4745,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3866531,298541,50800,39220,9830,17388,23512,554,24689,34,22350,110159,9.2,中・低視聴率層
C4746,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,8_60〜64歳,1_65歳未満,1091.52,3664331,221790,40435,45299,11128,4743,16450,1656,12240,6234,22394,61207,14.1,高視聴率層
C4747,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,8_60〜64歳,1_65歳未満,1091.52,3831959,187652,37443,47795,10985,6747,6026,2005,34711,152,24450,17334,0,中・低視聴率層
C4748,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3987139,199176,51742,79268,9909,11212,1568,11396,3698,12,3796,26571,6.4,中・低視聴率層
C4749,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3656885,1305634,41732,51859,11751,9255,2765,23330,43768,4780,6027,1110364,2,中・低視聴率層
C4750,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,8_60〜64歳,1_65歳未満,1091.52,3567055,186620,56165,14767,16192,15947,529,4598,19217,75,16448,42677,7.7,中・低視聴率層
C4751,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3932363,322800,53872,66081,14040,11658,3588,13763,18926,1602,62599,76666,15.6,高視聴率層
C4752,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,未婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3790032,239696,28948,67417,10935,12487,11075,5555,23840,4,28688,50742,13.5,中・低視聴率層
C4753,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,8_60〜64歳,1_65歳未満,1091.52,3808615,286679,46268,142931,8973,12313,2574,717,26758,4132,15094,26915,4.3,中・低視聴率層
C4754,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,既婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3917051,196210,62014,60017,9867,3891,5985,1597,27450,197,13875,11314,8.7,中・低視聴率層
C4755,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3695082,322685,37296,108999,16531,17766,3500,15033,13222,4,8381,101948,2,中・低視聴率層
C4756,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,8_60〜64歳,1_65歳未満,1091.52,3779188,166370,31650,25196,9294,5814,1242,16092,13859,20,14592,48606,5.3,中・低視聴率層
C4757,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3850633,327941,50978,116702,20159,2717,20385,3791,8430,159,14368,90248,11.4,中・低視聴率層
C4758,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,未婚,子ども無,8_60〜64歳,1_65歳未満,1091.52,3843522,221327,46245,81001,10646,9402,5503,1721,19648,96,10446,36615,3.6,中・低視聴率層
C4759,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,8_60〜64歳,1_65歳未満,1091.52,3867062,203757,50582,31780,11322,8468,7418,3405,16800,38,17237,56702,9.2,中・低視聴率層
C4760,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,891.0508475,3859832,178317,54811,27236,10981,4555,6475,4678,16618,0,44472,8487,1.4,中・低視聴率層
C4761,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,891.0508475,4023358,201931,36913,55069,9595,6098,6319,9795,56453,0,13765,7919,5.9,中・低視聴率層
C4762,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,891.0508475,4264230,174718,38451,19629,15094,12085,2142,3836,4865,0,17903,60709,3.2,中・低視聴率層
C4763,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,891.0508475,3816550,202871,38624,38716,10658,2830,1519,11206,17471,0,17719,64124,13.5,中・低視聴率層
C4764,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,891.0508475,3947392,191535,41247,60608,7200,7198,2935,3222,11072,0,10627,47423,9.5,中・低視聴率層
C4765,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,891.0508475,4150024,204091,52992,31490,10243,1235,3188,5688,26689,0,21412,51151,8.5,中・低視聴率層
C4766,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,891.0508475,4135211,232277,31808,40876,21996,3947,5595,5232,22598,0,11092,89129,4.4,中・低視聴率層
C4767,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,891.0508475,3631522,178546,34135,20905,9855,9335,2122,16969,12545,0,62982,9693,12.5,中・低視聴率層
C4768,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,891.0508475,4065815,215358,82424,20053,26102,602,7774,14185,11486,0,19850,32877,9,中・低視聴率層
C4769,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,891.0508475,4151167,227017,35351,30598,9395,3458,7771,4341,9456,0,28852,97791,12.8,中・低視聴率層
C4770,2_2人,1_1人以下,都市圏,2_借家・借間,1_就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,891.0508475,4012035,254800,47630,51748,11953,10718,2868,1588,16769,0,37813,73710,7.1,中・低視聴率層
C4771,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,891.0508475,4195820,222152,80029,44154,22824,3314,8225,8776,24928,0,9360,20539,15,高視聴率層
C4772,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,891.0508475,4000758,209072,51834,83869,12293,3405,3416,5541,23981,0,17373,7358,6.2,中・低視聴率層
C4773,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,891.0508475,3980643,660584,40374,45002,10222,9377,877,5832,19370,0,20941,508583,9.2,中・低視聴率層
C4774,2_2人,1_1人以下,非都市圏,2_借家・借間,1_就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,891.0508475,3819094,236898,81973,23938,25718,4600,6237,9301,30772,0,36671,17683,8.8,中・低視聴率層
C4775,2_2人,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,1_30歳未満,1_65歳未満,1016.954545,6427659,274963,51819,63,9245,5832,9032,22020,59332,0,47691,69926,9.4,中・低視聴率層
C4776,2_2人,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,1_30歳未満,1_65歳未満,1016.954545,6329301,145093,43414,478,5683,14924,1568,1642,4210,0,48619,24552,12.7,中・低視聴率層
C4777,2_2人,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,1_30歳未満,1_65歳未満,1016.954545,6171978,134727,50855,79,8224,14936,4404,2112,13052,0,18899,22162,7.4,中・低視聴率層
C4778,2_2人,2_2人以上,都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,1_30歳未満,1_65歳未満,1016.954545,6325445,193196,57845,1007,15280,5129,1974,4111,8084,0,42138,57625,11.7,中・低視聴率層
C4779,2_2人,2_2人以上,都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,1_30歳未満,1_65歳未満,1016.954545,6312519,201687,41929,65,15637,4932,15970,5131,38494,0,34870,44655,15.5,高視聴率層
C4780,2_2人,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,2_30〜34歳,1_65歳未満,923.9591837,6983266,249348,50081,1882,15687,7596,3416,12334,26485,0,89480,42384,4.5,中・低視聴率層
C4781,2_2人,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,既婚,子ども無,2_30〜34歳,1_65歳未満,923.9591837,6639188,274928,34277,1121,10476,1619,4397,12449,40317,0,54139,116129,12.9,中・低視聴率層
C4782,2_2人,2_2人以上,都市圏,1_持ち家,1_就業,中小企業,未婚,子ども無,2_30〜34歳,1_65歳未満,923.9591837,6522967,455472,42517,18576,12045,1560,20844,3946,151609,0,49264,155105,2.8,中・低視聴率層
C4783,2_2人,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども有,2_30〜34歳,1_65歳未満,923.9591837,6497325,218590,38948,5018,6848,83925,3718,5309,13294,0,52084,9441,12,中・低視聴率層
C4784,2_2人,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,既婚,子ども無,2_30〜34歳,1_65歳未満,923.9591837,6318865,262320,45809,24,12361,9120,7680,4894,23363,0,140868,18196,3.6,中・低視聴率層
C4785,2_2人,2_2人以上,非都市圏,1_持ち家,1_就業,大企業,未婚,子ども無,2_30〜34歳,1_65歳未満,923.9591837,6605588,387928,69477,137,13108,16198,20364,4963,44690,0,128069,90918,16.7,高視聴率層
C4786,2_2人,2_2人以上,非都市圏,1_持ち家,1_就業,中小企業,既婚,子ども有,2_30〜34歳,1_65歳未満,923.9591837,6317377,181933,32864,179,6579,2272,6838,1304,33317,0,16689,81886,16.7,高視聴率層
